,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
25,0.0,9.354830158835915e-35,4.546918815710519e-34,2.151659744823442e-33,1.0130744906200866e-32,4.747688143229489e-32,2.2143345315856175e-31,1.02769518631901e-30,4.745505362366934e-30,2.1798763384306177e-29,9.959640817589296e-29,4.525284934595814e-28,2.0443876029510694e-27,9.181563176847335e-27,4.098484408735409e-26,1.8180102668486713e-25,8.012065974804327e-25,3.5072922152984426e-24,1.5246767331764966e-23,6.580453145930953e-23,2.818994038611417e-22,1.1983256385919405e-21,5.0532796046228026e-21,2.1132845587409972e-20,8.761724540842149e-20,3.6001515014426e-19,1.4655319323762388e-18,5.908093023884319e-18,2.3577662818305318e-17,9.310397265901276e-17,3.636220156773943e-16,1.4038924879278986e-15,5.355401751989123e-15,2.0173528186866772e-14,7.499687036548651e-14,2.749773780894276e-13,9.936736619206188e-13,3.5363998846011432e-12,1.2385188235338642e-11,4.264743745692509e-11,1.4425387970950286e-10,4.788152561797733e-10,1.5578980608875478e-09,4.962772207980361e-09,1.5458314277897467e-08,4.701541793249622e-08,1.3940905080416228e-07,4.023320119607659e-07,1.128037671691195e-06,3.066449794215188e-06,8.064325049816217e-06,2.0468196407461903e-05,5.000785391892188e-05,0.00011727845800943307,0.0002632111221490154,0.0005635127847182726,0.0011470304469272951,0.0022124668727975952,0.004031378134684264,0.006920943379542189,0.011175669468271157,0.016969742563877798,0.024274102422010294,0.03284559378846974,0.04230939846830202,0.05228654365034674,0.06248677268711334,0.07273125354408512,0.08292801549273,0.09303667936747244,0.10304208747320423,0.11293966911112181,0.12272877318082143,0.1324100498945425,0.14198453806796812,0.15145337702857845,0.16081772311483825,0.17007872725921303,0.17923752942421844,0.18829525737939445,0.19725302652919752,0.20611193997834112,0.2148730886394476,0.22353755132518077,0.23210639477544587,0.24058067351926846,0.24896142934393747,0.2572496898807006,0.26544646532539473,0.27355274151223996,0.28156946650894354,0.2894975270864392,0.2973377121590135,0.3050906649466707,0.3127568366623758,0.3203364713644512,0.32782966524061796,0.33523653416624155,0.34255747125993735,0.3497933919811116
26,0.0,2.612012893266222e-34,1.2559703270235201e-33,5.8761606186272573e-33,2.734976574229371e-32,1.2668614767717418e-31,5.8393770052936975e-31,2.6779611426951524e-30,1.2217379671522183e-29,5.543967996362579e-29,2.501854007065602e-28,1.12260855724595e-27,5.007753841453139e-27,2.220369711753742e-26,9.783424377077801e-26,4.283030961609491e-25,1.8625729907791894e-24,8.044137656155293e-24,3.449428200874174e-23,1.4682773258477437e-22,6.202240927891646e-22,2.5992542012962973e-21,1.0803932535123007e-20,4.452605849405548e-20,1.8188821578061955e-19,7.362125104373892e-19,2.9515602377426564e-18,1.1716066842006948e-17,4.602727662634952e-17,1.7888018357338543e-16,6.87417780450139e-16,2.6108124265331128e-15,9.794839898865348e-15,3.627775769823122e-14,1.3256914762721002e-13,4.776636446028041e-13,1.6958125512732429e-12,5.927685713795756e-12,2.0384270909083204e-11,6.89019850871659e-11,2.2871189504385421e-10,7.447785811696913e-10,2.376684606312121e-09,7.423457420621947e-09,2.2665804114511267e-08,6.755495436233917e-08,1.9624621949677603e-07,5.547288793122263e-07,1.523027661866141e-06,4.053437574891901e-06,1.0434999760717137e-05,2.5923756658550753e-05,6.1992483267631e-05,0.00014230855576295357,0.0003126882442422236,0.0006556264015980037,0.0013077060411222346,0.002473654296403836,0.004425034948565682,0.0074688167904261495,0.011878536791570204,0.017802904399965503,0.0251944149793711,0.03380750560276821,0.04327951264348964,0.05324790944092424,0.06343426706598268,0.07366508482604878,0.08384962169148262,0.09394721036006834,0.10394220718131655,0.11382972659970553,0.12360896690820176,0.1332805178415545,0.14284539640902788,0.15230473429441602,0.16165968480738738,0.17091139722615678,0.18006101024399976,0.18910965046863473,0.19805843217700686,0.20690845736083105,0.2156608158248367,0.22431658526483855,0.2328768312632882,0.2413426070794672,0.24971495296476648,0.25799489444056495,0.26618343845451314,0.27428156553089333,0.28229021508337304,0.2902102605580694,0.29804247241733584,0.3057874723581546,0.3134456933969335,0.3210173757442496,0.3285026379317479,0.3359016482641149,0.34321486925008615,0.35044327359416716
27,0.0,7.0960398997312e-34,3.376020993878088e-33,1.5618496776992598e-32,7.187112837747982e-32,3.2910109606374613e-31,1.4993715871397915e-30,6.795659047665762e-30,3.063589947624191e-29,1.3735292856214138e-28,6.123247961352699e-28,2.713860611435014e-27,1.1955745448130227e-26,5.234403372581975e-26,2.2770531666656874e-25,9.840212705365862e-25,4.22344221032386e-24,1.799948401682312e-23,7.615187287630776e-23,3.197557326900428e-22,1.33216398949905e-21,5.505246984085578e-21,2.2560420729191392e-20,9.165015286224069e-20,3.6897033617304667e-19,1.4715341025682736e-18,5.811781303287349e-18,2.2721554602498527e-17,8.789740340688722e-17,3.363034937167171e-16,1.2720375515079702e-15,4.754056488081973e-15,1.7546593707535256e-14,6.392017006477974e-14,2.2968630025183933e-13,8.135816080125857e-13,2.8387843705895807e-12,9.749963875606073e-12,3.293536747793767e-11,1.0932856513576189e-10,3.56294905410636e-10,1.1388096474607574e-09,3.5660154228865807e-09,1.0926762297470893e-08,3.272037697122085e-08,9.562210579630695e-08,2.7230390451411676e-07,7.543798566545929e-07,2.0295028425292488e-06,5.291854806550105e-06,1.3345295065242966e-05,3.247568472559813e-05,7.607279577857293e-05,0.0001710794860927813,0.00036834483849117465,0.0007570807762346442,0.0014811166322798391,0.002750204009961072,0.004834646898841482,0.008030353272290711,0.012590268086796554,0.01863939610951202,0.026113934526003375,0.03476690652316772,0.0442471877617163,0.05420750130889462,0.06438051862842509,0.07459792787168536,0.08477032080607269,0.09485684929618311,0.10484143616878967,0.1147188965230363,0.12448827955397826,0.1341501131078774,0.1437053912421458,0.15315523743932397,0.16250080176421172,0.17174323176881542,0.18088366485613833,0.18992322646683982,0.19886302974924394,0.20770417558111298,0.216447752656111,0.22509483754430676,0.23364649464918288,0.24210377591296545,0.2504677199552038,0.2587393500086842,0.266919669471834,0.2750096531146358,0.28301023115937934,0.29092226329680293,0.2987465016191158,0.3064835474291908,0.31413381804611684,0.3216975532372836,0.32917489655692267,0.33656606849273835,0.3438715968496338,0.35109250565044214
28,0.0,1.8782129907960838e-33,8.842598307885302e-33,4.0457066793515863e-32,1.840884824390227e-31,8.334201828196931e-31,3.753628184115432e-30,1.681606712799384e-29,7.492327129533652e-29,3.319390729613958e-28,1.4620979892210523e-27,6.401693032988251e-27,2.785696316991973e-26,1.2045083708151816e-25,5.174109426747787e-25,2.2075955990550662e-24,9.35331261997062e-24,3.9343456145808466e-23,1.64261085207144e-22,6.805194169639816e-22,2.796872691017067e-21,1.1400073553328342e-20,4.6069671388665894e-20,1.845260195578431e-19,7.323015454692852e-19,2.878449456202601e-18,1.120214290872197e-17,4.3146474511609215e-17,1.644025908251683e-16,6.194372009988807e-16,2.3067744433866053e-15,8.486192806646904e-15,3.082385083564455e-14,1.1047851349767135e-13,3.904984880255729e-13,1.3602747287244755e-12,4.666535004420321e-12,1.5754180232320325e-11,5.229727007168469e-11,1.7055567486618898e-10,5.459466496344785e-10,1.7135316306301015e-09,5.267662138589515e-09,1.584218495266881e-08,4.655099249207464e-08,1.3346229661743053e-07,3.727799804680143e-07,1.0127551307300157e-06,2.6714572758543038e-06,6.82895344313631e-06,1.688204340685626e-05,4.0271138209016485e-05,9.24749934142628e-05,0.00020389859130225417,0.0004305332952578016,0.0008681816226177899,0.0016673836723641723,0.003041929196477215,0.005259706930146279,0.008604891478061644,0.013310327754529385,0.01947900691807012,0.027032739890695295,0.03572396768278718,0.04521253730669762,0.055165354911984356,0.06532552487093908,0.07552977364127346,0.08569010770840939,0.09576559483029713,0.1057397748330167,0.11560717978252533,0.12536671207764558,0.13501883661572012,0.14456452345394508,0.15400488732756662,0.16334107483516383,0.17257423172601238,0.18170549408963477,0.19073598619351437,0.199666820055787,0.20849909543876652,0.21723389992082603,0.22587230893523721,0.23441538568084444,0.24286418072819105,0.251219730957658,0.2594830571200684,0.26765515875089607,0.2757370044235542,0.28372951466935903,0.29163353508657197,0.2994497996236611,0.30717889045281066,0.3148212116951532,0.3223770058288686,0.329846443650887,0.33722979721511537,0.3445276556117036,0.35174108879916877
29,0.0,4.849566310447152e-33,2.2596625662946778e-32,1.0225811415034394e-31,4.601584124188214e-31,2.06000882215653e-30,9.173327265778942e-30,4.0627095286731674e-29,1.7892365016327805e-28,7.834510246487621e-28,3.4101538045410766e-27,1.4752874088268244e-26,6.342184332277175e-26,2.708793378620528e-25,1.1492087714591753e-24,4.8418909724504865e-24,2.0254734682769244e-23,8.410682175066508e-23,3.465943500241106e-22,1.4170471911866693e-21,5.746465891012197e-21,2.3107121871590907e-20,9.210590146461142e-20,3.638199358983987e-19,1.4236264689367711e-18,5.5164653143129995e-18,2.1160054394340766e-17,8.03137338776115e-17,3.01505796342052e-16,1.1190222215455077e-15,4.1040358066368914e-15,1.486592492503997e-14,5.3155198555169304e-14,1.8750880441260143e-13,6.52156571716514e-13,2.23485906541621e-12,7.540673832745085e-12,2.5032470411833307e-11,8.169183891950148e-11,2.618525115893107e-10,8.236278218633804e-10,2.539587708959801e-09,7.667977257492636e-09,2.2645072552221183e-08,6.532670998036617e-08,1.8383835020909366e-07,5.039240379834685e-07,1.343322600649486e-06,3.4763848626975424e-06,8.717530112352349e-06,2.1139758348437834e-05,4.946594828766165e-05,0.0001114316669671131,0.00024107171966193856,0.000499590592743514,0.000989203648407792,0.0018665905046260788,0.003348617239786876,0.005699714012835274,0.009191808554446746,0.014038225149409906,0.020321545811587436,0.02795089956299305,0.036678842059310365,0.04617566620358193,0.056121506022355015,0.06626928555906485,0.07646061444077289,0.08660897763256431,0.09667344559617816,0.10663722350084154,0.1164945772404388,0.12624426542478404,0.13588668928365732,0.14542279393014285,0.15485368482284548,0.16418050486942085,0.1734043979357888,0.18252649877264102,0.1915479304672415,0.20046980390544802,0.2092932177319864,0.21801925840448327,0.22664900020591996,0.23518350510027924,0.24362382222407886,0.2519709865997721,0.26022601628919856,0.26838990664141643,0.2764636195984753,0.28444806554520713,0.29234407574615545,0.3001523663679325,0.3078735018252481,0.31550787551056797,0.32305573550847844,0.3305172816598123,0.33789283666654124,0.3451830470075331,0.3523890236889301
30,0.0,1.2228996115734659e-32,5.640213722903938e-32,2.524919159256136e-31,1.1238115508570997e-30,4.97553702862621e-30,2.1909386747814823e-29,9.593966343863673e-29,4.177099090824414e-28,1.8079561084702404e-27,7.777897652358329e-27,3.3252105434247656e-26,1.4124608872194292e-25,5.96002454310075e-25,2.4977211457332086e-24,1.0393691001021814e-23,4.293650627518011e-23,1.7603981392261446e-22,7.161656039323379e-22,2.89014686895054e-21,1.1566711187294931e-20,4.5894083988327625e-20,1.804790943228573e-19,7.032014849690355e-19,2.713731354255832e-18,1.0368866520897769e-17,3.921093935975111e-17,1.4669632602448396e-16,5.427268644379386e-16,1.9847065206258796e-15,7.170588566326496e-15,2.5581989223614158e-14,9.007370454713753e-14,3.1281940063710975e-13,1.0709081229836694e-12,3.6114890059580097e-12,1.1989159223013866e-11,3.9149898881650696e-11,1.256491552460936e-10,3.960019016341843e-10,1.22443959802844e-09,3.71058824745973e-09,1.1008872394612892e-08,3.193966596263617e-08,9.050202409373648e-08,2.5011298225175796e-07,6.731734178948889e-07,1.7617439862973396e-06,4.475507612289936e-06,1.1016087651820007e-05,2.6220531652739038e-05,6.022398904844339e-05,0.00013318047386416085,0.0002829014559794424,0.000575836997717899,0.0011203910959135283,0.002078785493198214,0.0036700341456711288,0.006154175524017866,0.009790517980072095,0.014773509688978226,0.021166838823593912,0.028868473041741026,0.037631666751790596,0.04713667148669609,0.05707599015956772,0.0672118023721676,0.07739044382145834,0.08752692619140857,0.09758040023289068,0.10753378243965578,0.1173810897220251,0.12712094052669587,0.1367536720261599,0.14628020355533733,0.15570163078823612,0.16501909271547177,0.1742337312353995,0.18334667973245056,0.19235906010565784,0.2012719821059178,0.21008654325747197,0.2188038288903261,0.227424912120942,0.23595085364328414,0.24438270108946666,0.2527214874939492,0.2609682280101713,0.2691239134707463,0.2771894987642507,0.28516588372300444,0.2930538851331351,0.3008542018662229,0.3085673820388148,0.31619381072848207,0.3237337442613818,0.33118741294388304,0.33855518896626474,0.34583777243598884,0.3530363109676612
31,0.0,3.014898569392045e-32,1.3765714657422727e-31,6.096846104913903e-31,2.684389179390448e-30,1.1755357520165864e-29,5.11940024556447e-29,2.216808199924828e-28,9.543173089692344e-28,4.083569483579426e-27,1.7365735284065295e-26,7.337915294498481e-26,3.0803148719621644e-25,1.2843199242539838e-24,5.317600977494272e-24,2.1858839702986504e-23,8.918814402023529e-23,3.6111934256072597e-22,1.4506001375499471e-21,5.779392593756054e-21,2.2831395076637118e-20,8.940676492642838e-20,3.469453876010933e-19,1.33371342196016e-18,5.077204542160658e-18,1.913327162470697e-17,7.134917708690651e-17,2.631763738647156e-16,9.597887497644536e-16,3.4592076344081923e-15,1.2315132567881319e-14,4.328517645218014e-14,1.5012012025088331e-13,5.134342386636125e-13,1.730640625145727e-12,5.745356000687412e-12,1.877185318436372e-11,6.03181887786172e-11,1.904530259585771e-10,5.904023194326831e-10,1.7952434873504203e-09,5.349069569267345e-09,1.5600712102776426e-08,4.448545013810782e-08,1.2386722496693496e-07,3.3633753561701857e-07,8.892941406169318e-07,2.286068385645064e-06,5.703984013037985e-06,1.3788949652515014e-05,3.223385808723011e-05,7.27164797159729e-05,0.00015796282106239157,0.000329685502791553,0.0006595750566156918,0.0012619585394361174,0.002303985085990419,0.004005928462760007,0.006622609066794892,0.010400467402372405,0.015515766576998045,0.02201472677965265,0.029785511985192685,0.03858256491901845,0.04809564292589437,0.05802884231119476,0.06815307859259105,0.07831925647911908,0.08844394938473844,0.09848645740707167,0.10842945186808679,0.11826671801798241,0.1279967383002612,0.13761978575319114,0.147136753212802,0.1565487260861207,0.16585683922110134,0.17506223246130698,0.1841660377954859,0.19316937592542366,0.20207335546370248,0.21087907281030394,0.2195876121591197,0.2282000454408325,0.23671743203894813,0.24514081800253643,0.2534712342369929,0.26170969275702993,0.2698571795455178,0.2779146420330718,0.2858829691473765,0.29376296314712647,0.30155530620908766,0.3092605316747338,0.31687901864400575,0.32441103406181465,0.3318568397803166,0.33921685612793295,0.346491833231722,0.35368295128264937
32,0.0,7.274112066486893e-32,3.288390852016838e-31,1.4411198661211667e-30,6.2775643452209866e-30,2.719463917148464e-29,1.1714365092570528e-28,5.01683116481626e-28,2.135720157639619e-27,9.0362685977739e-27,3.7991496438123313e-26,1.5869209337730489e-25,6.58432572861593e-25,2.7131019713078044e-24,1.1100110347043947e-23,4.5081471738316016e-23,1.8170928251509507e-22,7.267049180068334e-22,2.882899704354872e-21,1.1341600151781617e-20,4.423534927727153e-20,1.7099583367784982e-19,6.549171283517084e-19,2.4844396784173454e-18,9.33169618707186e-18,3.4691503834045466e-17,1.2759905412542503e-16,4.641467487533068e-16,1.669006555044355e-15,5.930014974452979e-15,2.0808301125476504e-14,7.207349325192027e-14,2.4628250618775857e-13,8.29767229040814e-13,2.7546908768334623e-12,9.005225320992774e-12,2.896764744510019e-11,9.162194398024205e-11,2.847089951585928e-10,8.684426532108792e-10,2.597856473617728e-09,7.613591542853867e-09,2.1837294721332348e-08,6.122696911338276e-08,1.6760376353876524e-07,4.473464374359162e-07,1.1625252832720397e-06,2.9369206813242727e-06,7.201094420906567e-06,1.7106326830325938e-05,3.92963927040599e-05,8.712123338890592e-05,0.00018602257139333376,0.00038171521951522916,0.0007510888532495325,0.0014140918853684829,0.002542176772650331,0.004356034740342767,0.007104543826565971,0.011021136516757391,0.016264613058738168,0.02286506341121477,0.030702061195629297,0.039531647437644674,0.04905266360925342,0.05898009672343493,0.06909311883481287,0.0792470481550686,0.08936004360046552,0.09939161583169608,0.10932423196612857,0.1191514628871737,0.12887165964799302,0.13848503136987075,0.14799244378428947,0.15739497157811727,0.16669374523337058,0.17588990244917244,0.18498457378728303,0.19397887874218767,0.20287392478405145,0.2116708071838083,0.22037060898891583,0.228974400921697,0.23748324100916368,0.2458981736303091,0.25422022740986655,0.2624504109842719,0.2705897051534481,0.2786390495077689,0.2865993217754953,0.2944713097323307,0.302255679561657,0.30995295139604895,0.3175635006016785,0.32508760686745947,0.3325255643666572,0.33987784006895033,0.3471452306721917,0.35432894528053493
33,0.0,1.7191527807440196e-31,7.69573788724184e-31,3.33757982114191e-30,1.438563245426894e-29,6.16565908892928e-29,2.627393615196656e-28,1.1130044279556744e-27,4.686219921613682e-27,1.9607728264047617e-26,8.151401696713899e-26,3.3663233577730167e-25,1.380741416075279e-24,5.623574563777576e-24,2.2738543432470917e-23,9.125675826578658e-23,3.634269642042969e-22,1.4358581671353673e-21,5.626464118630997e-21,2.18610448271289e-20,8.419637589697553e-20,3.2134563777149416e-19,1.214983961987097e-18,4.549284805494461e-18,1.6863110080307524e-17,6.185764132348421e-17,2.244607274780021e-16,8.053770843946684e-16,2.856145094369554e-15,1.0006504880515875e-14,3.4617263983085114e-14,1.1819124975201403e-13,3.980340674575724e-13,1.3214247945512932e-12,4.3219579341874235e-12,1.3916991868814261e-11,4.408883783812896e-11,1.3730971080707923e-10,4.2006017040020893e-10,1.2611979915360575e-09,3.712905465420155e-09,1.0707102741937985e-08,3.021308048505678e-08,8.332722531995392e-08,2.243445203406929e-07,5.888567378173611e-07,1.504725260243011e-06,3.737682278747199e-06,9.010400851255641e-06,2.104433495880141e-05,4.7531646230746564e-05,0.00010362186556292863,0.00021760478901255138,0.0004392743226599627,0.0008506435079666619,0.0015769495276662725,0.002793321910258517,0.004720076562078101,0.007599521548032339,0.011652035017428362,0.01701969513659632,0.02371771376960052,0.03161815946538102,0.04047901432696814,0.050007810481971636,0.05992978674750117,0.07003192881034616,0.08017381554055951,0.09027520561025182,0.10029587428159802,0.11021812288460973,0.12003532505950577,0.1297457054582686,0.13934940977620716,0.14884727614984844,0.15824036812500783,0.1675298115985946,0.1767167420338446,0.1858022885324723,0.19478756937054648,0.20367369087087625,0.21246174716940752,0.22115282015480342,0.22974797931484492,0.23824828126815384,0.24665476862819996,0.25496846757757363,0.2631903831275204,0.27132149056527005,0.2793627212850501,0.2873149415807075,0.2951789248794578,0.3029553221614479,0.31064464194070174,0.31824725798689446,0.325763464615032,0.3331935888242239,0.34053814261887233,0.3477979659837394,0.35497429360731203
34,0.0,3.983375194495065e-31,1.765928987918118e-30,7.580062145383018e-30,3.233185081328609e-29,1.3711817028517963e-28,5.781061179078466e-28,2.4226930982091655e-27,1.0090077821215272e-26,4.175608744075086e-26,1.716701814633338e-25,7.010304309527525e-25,2.8428850112270763e-24,1.1446474092942432e-23,4.574879390169664e-23,1.8146135346155943e-22,7.141372134728368e-22,2.7878134350763226e-21,1.0792362218645005e-20,4.1421013487706465e-20,1.5756182241887148e-19,5.938484489444204e-19,2.2169510120691407e-18,8.194955684387196e-18,2.9984276840102e-17,1.0855131164392452e-16,3.8868718441992447e-16,1.3759686413617489e-15,4.813591379322352e-15,1.6633374983932512e-14,5.6745074023970556e-14,1.9102309221779877e-13,6.341805116905453e-13,2.0751698304334326e-12,6.688617397359109e-12,2.1221288152163162e-11,6.622951901094587e-11,2.0316422491121664e-10,6.120794255306999e-10,1.8094991395230165e-09,5.244429197799339e-09,1.4886701136055643e-08,4.13428118370342e-08,1.1220473901555725e-07,2.972387925139115e-07,7.675719803035003e-07,1.9295183995643576e-06,4.71466179118859e-06,1.1179879058560084e-05,2.5684964937047637e-05,5.706962486493418e-05,0.00012240697512038578,0.0002529545369482375,0.0005026377466644492,0.0009584848926214527,0.001750663617401496,0.0030573583983274067,0.005097769194739711,0.008107097203222563,0.012292700638735783,0.017780684684178243,0.024572552885176055,0.03253384030630182,0.04142475597843097,0.050961154842669054,0.06087794473031574,0.07096951512436134,0.08109955618569069,0.09118943256078232,0.101199231606037,0.11111112475392973,0.1209183052388995,0.13061887660571406,0.14021292186689682,0.14970125118765587,0.1590849165866654,0.16836503916231732,0.17754275204934558,0.1866191828547556,0.1955954486239976,0.2044726545266602,0.2132518935564596,0.2219342464286475,0.2305207813664142,0.2390125535220214,0.24741060363964085,0.2557159552891597,0.2639296096043465,0.2720525360367568,0.2800856574586446,0.28802982855578063,0.2958858086270765,0.3036542343157793,0.3113356041148434,0.31893029221824637,0.3264386092168037,0.3338609152016217,0.3411977655269397,0.34845004034686483,0.3556189969083289
35,0.0,9.056094519232686e-31,3.9765094727302525e-30,1.6895538641249922e-29,7.132528381569862e-29,2.993478753669327e-28,1.2488527249385903e-27,5.1781900960774556e-27,2.1335489316798087e-26,8.733897526863451e-26,3.551519170048809e-25,1.4342902900459002e-24,5.751608660094608e-24,2.2897054733878586e-23,9.047163657762264e-23,3.5472183182051526e-22,1.3797534619483734e-21,5.322843128886985e-21,2.0361026585354437e-20,7.720565670479121e-20,2.901119762212448e-19,1.0799820624545797e-18,3.9816422228914685e-18,1.4533021483829275e-17,5.2498028952946054e-17,1.8761197899053303e-16,6.630354958525898e-16,2.31627563874106e-15,7.995198928834473e-15,2.725531312906768e-14,9.171521146398873e-14,3.044896350252277e-13,9.967895864285067e-13,3.215720998521412e-12,1.021704177936874e-11,3.1948809849746585e-11,9.825598579796102e-11,2.969683201422305e-10,8.813698382331223e-10,2.566432702700932e-09,7.325318737595074e-09,2.0474914998463514e-08,5.598365166313017e-08,1.495742958613809e-07,3.900217314130153e-07,9.912895589322628e-07,2.4524401779810323e-06,5.897253464406388e-06,1.3762021299998676e-05,3.111600632164859e-05,6.804642121090449e-05,0.00014366930965649258,0.0002923157371958312,0.0005720706620371689,0.0010748395360272894,0.001935341410902804,0.003334203191826966,0.005488821890084037,0.008626839409390817,0.01294269729827335,0.018547276905496065,0.02542946462793212,0.0334491325808535,0.04236895422084885,0.051912762799092065,0.06182460194028774,0.0719058851002989,0.08202426841349929,0.09210272196169289,0.1021016867386071,0.11200323769202422,0.12180040410628827,0.131491173951719,0.14107556853118808,0.1505543697738661,0.15992861782198187,0.16919942876928384,0.1783679333288536,0.18743525757687943,0.19640251731488648,0.20527081655235832,0.21404124713208522,0.22271488857881827,0.23129280781699696,0.23977605846832606,0.24816567929577388,0.25646269107783337,0.26466809081522635,0.2727828418108108,0.28080785812232056,0.2887439827157676,0.29659196106244634,0.304352416398885,0.3120258387864319,0.31961260474071673,0.32711304255791074,0.33452754547825014,0.3418567104688501,0.3491014549008265,0.356263055828289
36,0.0,2.0216793156883192e-30,8.793549283098403e-30,3.6987589958736024e-29,1.54558631535429e-28,6.420182767022318e-28,2.6506925052061056e-27,1.0875712102514388e-26,4.4337149393387066e-26,1.7956087907013468e-25,7.222847415871092e-25,2.8851825249732855e-24,1.1442421825394427e-23,4.504537204036278e-23,1.759841557044951e-22,6.821616910623585e-22,2.6229256394402204e-21,1.0001360643104253e-20,3.7808630063529306e-20,1.4166423186469538e-19,5.259441010118828e-19,1.934173338123649e-18,7.04347768035834e-18,2.5390257139972404e-17,9.05690396682061e-17,3.195665652529609e-16,1.1149082535033204e-15,3.84442101329528e-15,1.3096171372227373e-14,4.4053048387427267e-14,1.4625496779770648e-13,4.789834391973686e-13,1.5465505418057193e-12,4.920229327452908e-12,1.5413889081126806e-11,4.751773972479906e-11,1.4404845653935004e-10,4.290852154442177e-10,1.2549084932489875e-09,3.600332276646165e-09,1.0123689478653258e-08,2.7872622892665695e-08,7.505994229112706e-08,1.9749136014560985e-07,5.070878837776402e-07,1.2690106376298634e-06,3.091079480576057e-06,7.3180813468113536e-06,1.6813908688943453e-05,3.743092631075213e-05,8.060376334513152e-05,0.00016760492604986907,0.00033593010142484207,0.000647827645200035,0.0011999146954042113,0.0021310666663648657,0.00362375464661804,0.005892939876091487,0.00915833064581623,0.013601613347320197,0.019319188093395334,0.026288340734361985,0.03436406104980716,0.04331168324682308,0.05286269568567629,0.06276978852075513,0.07284104662907051,0.08294795123962852,0.09301507167101282,0.10300323870478487,0.11289446181154511,0.12268162232259167,0.13236259834505815,0.14193735065280588,0.15140663278247804,0.16077147268879735,0.1700329812634104,0.17919228670468268,0.18825051352060346,0.19720877625434635,0.2060681777472884,0.21482980868098417,0.22349474736991182,0.23206405940127053,0.24053879679569476,0.24891999621522032,0.2572086754612032,0.2654058271446168,0.2735124081195899,0.28152932337275105,0.28945740410049525,0.2972973823218883,0.3050498688488046,0.31271534687914765,0.32029419701964723,0.3277867664943227,0.335193481567759,0.3425149790528519,0.34975221074766827,0.3569064710112513
37,0.0,4.4347951128932564e-30,1.911028526179489e-29,7.958498470730166e-29,3.2921922609359436e-28,1.3536703929793229e-27,5.531655412856749e-27,2.2461542506987862e-26,9.061307095431964e-26,3.631034060554131e-25,1.4450273432562945e-24,5.71008578640978e-24,2.2399631375724632e-23,8.721229105482613e-23,3.369425505494976e-22,1.2914384236703113e-21,4.9093601255914124e-21,1.8505384492258574e-20,6.914754762092988e-20,2.56058203976772e-19,9.394110662933648e-19,3.4134470184824055e-18,1.2280324534140743e-17,4.372774961003048e-17,1.540560304156928e-16,5.367968867166165e-16,1.8491730441392513e-15,6.2950400591614115e-15,2.11679971144831e-14,7.027768095350528e-14,2.302479834563261e-13,7.440238025819593e-13,2.3700021331680824e-12,7.437472646783875e-12,2.297973303760879e-11,6.985845024614416e-11,2.088048691674576e-10,6.13174212454625e-10,1.7676719603018155e-09,4.998324429909073e-09,1.3850277833845948e-08,3.757372320320699e-08,9.969066195803547e-08,2.5840007894209837e-07,6.535684148960213e-07,1.6110516458964789e-06,3.865216284717535e-06,9.013127452872602e-06,2.039725254032858e-05,4.4728706726932126e-05,9.488852907469488e-05,0.00019441235612241566,0.0003840361381849712,0.0007301519926946742,0.0013338985705949411,0.0023379010637112523,0.003925894696070279,0.0063098260715129684,0.009701167310186517,0.01426905993024995,0.02009615364775927,0.0271490799723536,0.03527864684901906,0.0442530104213133,0.05381101044563052,0.06371353346513241,0.07377500803977932,0.08387060429773605,0.09392647987883922,0.10390388662740124,0.11378479722626057,0.12356196053162094,0.1332331506225988,0.1427982691099332,0.15225804108522115,0.16161348204383189,0.1708656974877524,0.18001581300825908,0.18906495150666444,0.1980142262522315,0.206864738909012,0.21561757898524173,0.22427382356246617,0.23283453684763783,0.24130076918346988,0.2496735550039271,0.2579539089416252,0.26614281896213293,0.27424123518664245,0.2822500533122111,0.29017009277668937,0.29800207259074785,0.3057465921641221,0.3134041293666485,0.3209750705354155,0.3284597828513628,0.33585872532141786,0.3431725728252357,0.3504023089557561,0.35754924310063096
