,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005325037309235059,0.001976328602132593,0.0034180677324181508,0.004857724134829211,0.006295300818062177,0.007730800786467373,0.009164227040054596,0.010595582574500217,0.012024870381152852,0.013452093447040014,0.014877254754874003,0.016300357283058342,0.01772140400569422,0.019140397892586036,0.020557341909248406,0.021972239016911588,0.023385092172528488,0.024795904328780205,0.026204678434082362,0.027611417432591434,0.02901612426421063,0.030418801864596445,0.031819453165164324,0.03321808109309499,0.03461468857134087,0.03600927851863145,0.03740185384948036,0.03879241747419049,0.04018097229886064,0.04156752122539176,0.04295206715149236,0.044334612970685194,0.04571516157231292,0.04709371584154409,0.04847027865937992,0.049844852902659054,0.051217441444064815,0.0525880471521305,0.05395667289124528,0.05532332152166086,0.05668799589949669,0.05805069887674663,0.05941143330128429,0.060770202016869224,0.06212700786315328,0.0634818536756857,0.06483474228591979,0.06618567652121854,0.06753465920486046,0.06888169315604564,0.07022678118990144,0.07156992611748869,0.07291113074580724,0.07425039787780208,0.07558773031236887,0.07692313084436031,0.0782566022645913,0.07958814735984565,0.08091776891288083,0.08224546970243463,0.08357125250323094,0.08489512008598477,0.08621707521740907,0.08753712066021957,0.08885525917314141,0.09017149351091414,0.09148582642429814,0.0927982606600799,0.09410879896107782,0.09541744406614816,0.09672419871019067,0.09802906562415425,0.09933204753504266,0.1006331471659202,0.1019323672359177,0.10322971046023754,0.10452517955016016,0.10581877721304889,0.10711050615235629,0.10840036906762962,0.10968836865451603,0.11097450760476879,0.11225878860625282,0.11354121434294973,0.11482178749496441,0.11610051073852956,0.11737738674601217,0.11865241818591865,0.1199256077229004,0.12119695801775954,0.12246647172745462,0.12373415150510558,0.125
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017959744974367763,0.003793530343710389,0.002477449668963445,0.003918464882700808,0.0053573984143292595,0.006794253271035383,0.008229032455658617,0.00966173896670507,0.01109237579834506,0.012520945940426508,0.013947452378475955,0.015371898093708678,0.016794286063033438,0.018214619259055934,0.0196329006500919,0.0210491332001645,0.022463319869019702,0.023875463612123716,0.025285567380675517,0.026693634121610833,0.028099666777606967,0.029503668287092288,0.030905641584247752,0.0323055895990175,0.03370351525711355,0.03509942148001817,0.036493311184998524,0.03788518728510171,0.039275052689171086,0.04066291030184681,0.042048763023570725,0.04343261375059828,0.04481446537499816,0.046194320784662034,0.04757218286331222,0.048948054490499326,0.05032193854162134,0.051693837887917066,0.053063755396479055,0.05443169393026041,0.05579765634807424,0.057161645504608116,0.058523664250421874,0.059883715431959965,0.06124180189155533,0.06259792646743134,0.06395209199371578,0.06530430130043947,0.06665455721354532,0.06800286255489489,0.06934922014227192,0.07069363278939138,0.07203610330590159,0.07337663449739369,0.07471522916540435,0.07605189010742539,0.07738662011690413,0.07871942198325689,0.0800502984918648,0.08137925242409075,0.08270628655727723,0.08403140366475234,0.08535460651584333,0.08667589787587074,0.08799528050616594,0.08931275716406642,0.09062833060293073,0.09194200357213637,0.09325377881709104,0.09456365907923645,0.09587164709605345,0.09717774560106839,0.09848195732385878,0.09978428499005933,0.10108473132136772,0.10238329903554758,0.10367999084644043,0.1049748094639628,0.10626775759412076,0.10755883793900882,0.10884805319681738,0.11013540606184188,0.11142089922448388,0.11270453537125663,0.11398631718479746,0.11526624734386187,0.11654432852334176,0.11782056339426086,0.11909495462378555,0.12036750487522993,0.12163821680806045,0.12290709307789977,0.12417413633653777,0.1254373906432269
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060572803684386355,0.003107942659784043,0.0,0.011313106703147316,0.004418610776864951,0.005856821800676896,0.007292955193287306,0.008727013956052212,0.01015900108594434,0.011588919575653155,0.013016772413508761,0.014442562583550901,0.0158662930654935,0.017287966834741295,0.01870758686242968,0.020125156115355775,0.02154067755608377,0.02295415414284568,0.02436558882964366,0.025774984566188274,0.027182344297931076,0.02858767096608261,0.029990967507580964,0.03139223685514795,0.03279148193725239,0.03418870567812479,0.035583910997808166,0.03697710081206943,0.03836827803252552,0.03975744556654202,0.04114460631729634,0.042529763183792854,0.04391291906081241,0.045294076838982976,0.04667323940475204,0.048050409640366526,0.04942559042397314,0.050798784629486275,0.05216999512672451,0.05353922478134403,0.05490647645483928,0.05627175300461499,0.05763505728389934,0.058996392141841096,0.060355760423449326,0.06171316496961653,0.06306860861716672,0.0644220941987818,0.065773624543081,0.06712320247459073,0.06847083081374801,0.06981651237693186,0.07116024997643243,0.07250204642049873,0.07384190451330304,0.07517982705498759,0.07651581684162177,0.0778498766652749,0.07918200931393053,0.08051221757160669,0.0818405042182449,0.0831668720297928,0.0844913237782113,0.08581386223139989,0.08713449015332796,0.08845321030390713,0.08977002543911951,0.09108493831091628,0.09239795166731155,0.09370906825232889,0.09501829080603144,0.09632562206452734,0.09763106475997042,0.09893462162056857,0.10023629537058851,0.1015360887303521,0.10283400441627887,0.10413004514082001,0.10542421361255984,0.10671651253612437,0.10800694461225649,0.10929551253780348,0.11058221900569355,0.11186706670497665,0.11315005832083923,0.11443119653453465,0.1157104840235136,0.11698792346129282,0.11826351751757108,0.11953726885817433,0.12080918014507641,0.12207925403640264,0.12334749318645997,0.1246072945166394,0.12587456264579688
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02042937999077223,0.0,0.001534993563237431,0.047544006948440756,0.0,0.030095793526386822,0.006355994419814107,0.00779140671066432,0.009224745413215786,0.010656013523235948,0.012085214031650105,0.013512349925486802,0.014937424187156196,0.016360439794905833,0.017781399722758193,0.01920030694011359,0.02061716441259761,0.022031975100949893,0.023444741962222834,0.0248554679487217,0.026264156008756485,0.027670809086340502,0.029075430121085623,0.030478022048615692,0.03187858780004479,0.03327713030239436,0.034673652478574686,0.03606815724685613,0.037460647521925974,0.03885112621359865,0.04023959622795666,0.041626060466754274,0.043010521827357026,0.044392983203297445,0.045773447483648894,0.0471519175533197,0.04852839629341694,0.04990288658019864,0.05127539128655004,0.052645913280623624,0.054014455426612845,0.05538102058479028,0.056745611610828486,0.058108231356813284,0.05946888267025433,0.06082756839478178,0.06218429137000146,0.06353905443105712,0.06489186040944085,0.06624271213224024,0.06759161242255284,0.06893856409948233,0.07028356997787531,0.07162663286874386,0.07296775557879466,0.07430694091092267,0.07564419166370737,0.07697951063203012,0.07831290060626346,0.07964436437335842,0.08097390471556312,0.08230152441166289,0.08362722623622403,0.08495101295955226,0.08627288734856055,0.08759285216540463,0.08891091016900043,0.09022706411360508,0.09154131675006755,0.0928536708248361,0.09416412908063122,0.09547269425614056,0.09677936908608266,0.09808415630124777,0.09938705862847116,0.10068807879061996,0.10198721950677112,0.10328448349174807,0.10457987345694751,0.10587339210928458,0.10716504215224562,0.10845482628516473,0.10974274720343906,0.11102880759875507,0.11231301015884763,0.11359535756730864,0.11487585250444705,0.11615449764593255,0.1174312956642884,0.11870624922768458,0.11997936100065404,0.12125063364382672,0.12252006981407536,0.12376539303220424,0.12507586614608757,0.12631151611700298
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06890213782773046,0.0,0.06688906700060336,0.15207269296425524,0.0,0.2451224712605833,0.0,0.08290914377714093,0.008289607948361501,0.00972222695320792,0.011152776403555357,0.012581259291813444,0.014007678601205394,0.01543203731405311,0.016854338406928487,0.018274584851027658,0.019692779616982316,0.021108925665341772,0.022523025959168844,0.023935083450643574,0.02534510109293623,0.026753081831934127,0.028159028609785024,0.02956294436594601,0.03096483203287768,0.03236469454151379,0.03376253481737282,0.035158355780134855,0.036552160350001583,0.03794395143604923,0.039333731950225194,0.04072150479528739,0.042107272871262716,0.04349103907584635,0.04487280629910998,0.046252577429549545,0.04763035535183446,0.04900614294219999,0.05037994308017653,0.05175175863287556,0.05312159246939332,0.05448944745265863,0.05585532643927351,0.05721923228670909,0.05858116784245176,0.0599411359547502,0.06129913946538077,0.06265518121105652,0.06400926402808405,0.06536139074413108,0.06671156418613298,0.0680597871757701,0.06940606252985257,0.0707503930631541,0.0720927815837489,0.07343323089849353,0.0747717438072422,0.07610832310913797,0.07744297159502611,0.07877569205735971,0.08010648727756363,0.08143536004041342,0.08276231312092518,0.08408734929204005,0.08541047132549118,0.0867316819823956,0.08805098402835237,0.08936838021635146,0.09068387330322836,0.0919974660352849,0.09330916115969012,0.09461896141682367,0.09592686954416874,0.09723288827518467,0.09853702033918904,0.09983926846158077,0.10113963536443074,0.10243812376391911,0.1037347363761608,0.1050294759077889,0.10632234506769192,0.10761334655570935,0.10890248307044018,0.11018975730665895,0.11147517195393372,0.112758729697963,0.11404043322378138,0.1153202852059677,0.11659828832359387,0.11787444524400546,0.1191487586362558,0.12042123116270095,0.12169186548308876,0.12288552345839428,0.12442341676524493,0.12528473260366663,0.12674825116608357
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23238613209877,0.0,0.43373260541107317,0.15213277292762753,0.0,1.286097366901715,0.0,1.020080608362534,0.0,0.23852816913081612,0.010219458695825743,0.011649289856843197,0.013077055477969926,0.01450275856713914,0.01592640209000231,0.017347989022369864,0.018767522349773032,0.020185005010543718,0.021600440004164875,0.023013830249402314,0.024425178734649933,0.025834488385523574,0.027241762157298118,0.02864700299434277,0.030050213820645367,0.0314513975846516,0.032850557203643306,0.034247695599806026,0.03564281571221534,0.03703592042197449,0.038427012681450545,0.039816095362924395,0.041203171387702214,0.04258824365619642,0.04397131504743396,0.04535238846920069,0.046731466801846734,0.04810855291315465,0.04948364971595059,0.05085676003792597,0.05222788679040064,0.05359703281567458,0.05496420097396839,0.056329394143927014,0.057692615146720735,0.059053866862568284,0.060413152115586406,0.0617704737500258,0.0631258346165235,0.06447923752347783,0.06583068532218207,0.06718018082406042,0.0685277268502415,0.06987332622537894,0.0712169817478025,0.07255869624171712,0.07389847249404088,0.07523631332338167,0.07657222150304498,0.07790619985436407,0.07923825112774055,0.08056837814921351,0.08189658366052124,0.08322287045916255,0.08454724132027218,0.0858696989834275,0.08719024625693056,0.08850888585031472,0.08982562056762865,0.09114045311856463,0.09245338628416878,0.09376442278609201,0.0950735653754541,0.09638081678491656,0.09768617974612469,0.09898965698769097,0.10029125123562709,0.10159096520218941,0.10288880162113251,0.10418476317678899,0.10547885261204108,0.1067710725984445,0.10806142585898976,0.10934991508312444,0.1106365429596158,0.11192131218070853,0.113204225441551,0.11448528539391906,0.11576449475912966,0.11704185616313276,0.11831737231445605,0.11959104585440627,0.12086287945677356,0.12187944853510883,0.12446663456753797,0.1226827881236945,0.1276189217769952,0.12718476790222233
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783768342962687,0.0,2.16482908325361,0.0,0.4896767720578517,4.797173249849141,0.0,7.325399551954163,0.0,3.8858894335401115,0.0,0.7047047928887126,0.01214555395503349,0.013572602752132078,0.014997589933314777,0.016420518626218586,0.017841391808751654,0.019260212277892017,0.020676983320792867,0.0220917074799807,0.023504388152881982,0.02491502790583027,0.026323629954109085,0.027730197126619248,0.02913473233193309,0.030537238638094336,0.031937718814561436,0.03333617588929302,0.03473261282662684,0.03612703231909473,0.03751943766327104,0.038909831326146366,0.04029821658726919,0.041684596149384336,0.04306897290389224,0.04445134989141509,0.04583172984033289,0.04721011567148557,0.048586510442537596,0.04996091664311599,0.05133333764013622,0.052703775859514496,0.054072234412483336,0.05543871616726933,0.05680322375301748,0.058165760363667114,0.059526328511851426,0.06088493125906284,0.062241571410271666,0.06359625165436493,0.06494897507200538,0.06629974425044481,0.0676485621542721,0.06899543158719006,0.07034035527442162,0.0716833361810835,0.0730243769274609,0.0743634805199863,0.07570064952874936,0.07703588702588582,0.07836919544841806,0.07970057801611688,0.08103003704221827,0.08235757571117545,0.0836831965766216,0.08500690236132319,0.0863286961440552,0.08764858019240272,0.08896655783302604,0.09028263126623125,0.09159680372739251,0.09290907758169176,0.0942194558295876,0.09552794107092753,0.09683453609070347,0.09813924361340164,0.09944206636802426,0.10074300704204675,0.10204206846178382,0.10333925312936398,0.10463456407588141,0.10592800362679175,0.10721957484258433,0.10850928017774784,0.10979712242076,0.1110831042741717,0.11236722842951616,0.11364949742688822,0.11492991428362224,0.11620848118932499,0.1174852013365358,0.1187600769576199,0.1200331110064982,0.12044957233602226,0.127534448398986,0.1106350229693602,0.1447194278666024,0.11124383875470109,0.12762106643454862
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6434142600617245,0.0,9.66888184018605,0.0,8.19093391879907,13.538373542291275,0.0,39.19741222251846,0.0,35.234114889603276,0.0,14.1150471763355,0.0,2.109005083905809,0.014067900828875612,0.015492172970801923,0.016914387220234126,0.018334546397150694,0.019752655498286826,0.021168713818699083,0.02258272903356293,0.023994699154842185,0.02540463144810469,0.026812525865167747,0.028218386670804643,0.02962221707076917,0.031024018644344127,0.03242379593478183,0.03382155097460315,0.03521728600360899,0.03661100657264146,0.038002711355679314,0.03939240806618869,0.04078009558380125,0.04216577898991843,0.043549461109339646,0.044931143478827235,0.04631083041907517,0.04768852473101845,0.04906422714319029,0.05043794481994459,0.05180967530442337,0.053179426176429144,0.05454719765744121,0.05591299254339565,0.05727681609052342,0.0586386674888228,0.05999855316011732,0.06135647364276264,0.0627124321251036,0.06406643296802693,0.06541847640461348,0.06676856778522915,0.06811670839200251,0.06946290124994377,0.07080715013043291,0.07214945611091561,0.07348982415568413,0.07482825463306496,0.07616475312447916,0.0774993190434622,0.07883195938552799,0.08016267194849336,0.08149146472236014,0.08281833613228845,0.08414329120789522,0.08546633336174712,0.08678746186130869,0.0881066849965058,0.08942399909594727,0.09073941325334302,0.09205292464249211,0.09336454039980407,0.09467426025558659,0.0959820886442685,0.09728802758749971,0.09859208000777002,0.09989424848038243,0.10119453628651756,0.10249294473970937,0.10378947910541254,0.10508413843694377,0.10637692967036137,0.10766785160194613,0.10895690964320588,0.11024410528391669,0.11152944144903318,0.11281292035261442,0.11409454660179717,0.11537431898062024,0.1166522455616355,0.11792832326939864,0.1192025596703079,0.1175921951776109,0.1430866982317643,0.049136161787710304,0.2766403373997927,0.0,0.26760058782775803,0.12805714687213687
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.915439125652892,0.0,40.59530937539221,0.0,56.83279971145586,1.4834927529728392,0.0,173.0970574396369,0.0,237.23952528719042,0.0,154.03915862160403,0.0,49.75103028368261,0.0,6.3471476033715755,0.01598650635889294,0.017408005841891436,0.018827458586412587,0.02024484378371679,0.021660206215805416,0.023073495652532756,0.024484770505599884,0.02589398542069936,0.027301176988941297,0.02870633287499503,0.030109453998048534,0.03151055684711803,0.032909628544112564,0.034306679404931546,0.03570172221037875,0.03709472931589094,0.03848575065617883,0.03987473684484093,0.04126173436299058,0.042646721947211204,0.0440297048947663,0.045410698022614666,0.046789692116207385,0.048166687577701095,0.04954171310191375,0.05091472396276431,0.0522857806172748,0.053654835509626346,0.05502191977180041,0.05638703672078211,0.05775016372129952,0.05911134267867333,0.0604705383260468,0.0618277779118602,0.06318306057414065,0.06453637320997771,0.06588774578057015,0.06723715445732097,0.06858461868968994,0.06993013875516256,0.071273707084696,0.07261534600259253,0.0739550332311561,0.07529280060416071,0.07662861715316747,0.07796252649506313,0.07929448170106129,0.08062454272806478,0.0819526545187323,0.08327886666603608,0.08460315879537418,0.08592552522383431,0.08724600817022873,0.0885645483279913,0.0898812212106848,0.09119595714960846,0.09250882292648183,0.09381977060463663,0.09512883815192558,0.09643600765523991,0.09774129146288663,0.09904468860518938,0.10034620508692702,0.1016458354207235,0.10294360019251315,0.10423947177832817,0.10553349458289552,0.10682562427748703,0.1081159065577615,0.109404313625478,0.1106908636573983,0.11197555284552874,0.11325839362249364,0.11453936372699322,0.11581851086052779,0.11709577743856818,0.11837122995267639,0.10992213957046071,0.20844196997519418,0.0,1.1002399770539097,0.0,1.7381966642014708,0.0,0.12849300932400742
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06908754489597,0.0,163.8470258243928,0.0,314.3080698821035,0.0,163.67639450852002,588.2854308092167,0.0,1323.0198618487407,0.0,1236.1683091755622,0.0,633.1086106193366,0.0,171.6923104488491,0.0,19.145619258054616,0.017901401008968306,0.019320063220183,0.020736871778312647,0.02215135288497866,0.02356410973391827,0.024974522585801635,0.026383135914403572,0.027789573760296605,0.02919401628606342,0.03059647688467441,0.031996825966231275,0.03339521758959078,0.034791600320845155,0.0361858431523729,0.03757830220592875,0.03896845808867361,0.04035688477041498,0.0417431106588495,0.04312740871083785,0.04450973609759935,0.04588999782846958,0.047268289716261985,0.048644678536109216,0.050018859891295175,0.051391365592615625,0.052761574070767855,0.05413002943966266,0.05549643132371823,0.05686077953286117,0.058223347502988076,0.05958372190011023,0.06094231142026981,0.06229885966103944,0.06365340938991301,0.06500612972301399,0.06635673911898517,0.06770552219844977,0.06905230301750219,0.07039711330334592,0.07174007001055606,0.07308095473410066,0.07442006242932453,0.07575704965999386,0.07709232672110232,0.07842540654285793,0.07975687620527791,0.08108608488223591,0.08241367789931842,0.08373915274780708,0.08506274995810659,0.08638458102549253,0.0877042010552826,0.08902231213107141,0.09033809285287436,0.09165237231705542,0.09296441821255422,0.09427481886801801,0.09558316428580958,0.096889707417719,0.09819432428241855,0.09949707766322967,0.10079791373729097,0.10209694966953643,0.10339396468755449,0.10468931972837998,0.10598254234506205,0.10727415987533562,0.10856369820116582,0.1098515065906381,0.11113739019369401,0.11242146638743956,0.11370358153355103,0.11498405413573598,0.1162623654575215,0.1175391944281167,0.08602217620892134,0.4677223847916385,0.0,4.340428183773901,0.0,9.185960217962235,0.0,5.684021235869724,0.12892865389912567
